route_id,route_short_name,service_id,trip_id,trip_headsign,direction_id,direction_name,block_id,shape_id,shape_code,trip_type,trip_sort,wheelchair_accessible,bikes_allowed
9194,06,92_WKD,1008273,WEST TRANSFER: VIA MADISON COLLEGE: VIA TOKAY,1,West Transfer,194191,56143,xt6,D,30300,1,1
9194,06,92_WKD,1008267,WEST TRANSFER: VIA HAYES: VIA MINERAL POINT,1,West Transfer,193032,56148,hm6,D,31920,1,1
9194,06,92_WKD,1008274,WEST TRANSFER: VIA MADISON COLLEGE: VIA TOKAY,1,West Transfer,192746,56143,xt6,D,33900,1,1
9194,06,92_WKD,1008266,WEST TRANSFER: VIA HAYES: VIA MINERAL POINT,1,West Transfer,194188,56148,hm6,D,35520,1,1
9194,06,92_WKD,1008275,WEST TRANSFER: VIA MADISON COLLEGE: VIA TOKAY,1,West Transfer,194190,56143,xt6,D,37500,1,1
9194,06,92_WKD,1008265,WEST TRANSFER: VIA HAYES: VIA MINERAL POINT,1,West Transfer,194187,56148,hm6,D,39120,1,1
9194,06,92_WKD,1008276,WEST TRANSFER: VIA MADISON COLLEGE: VIA TOKAY,1,West Transfer,194189,56143,xt6,D,41100,1,1
9194,06,92_WKD,1008264,WEST TRANSFER: VIA HAYES: VIA MINERAL POINT,1,West Transfer,194191,56148,hm6,D,42720,1,1
9194,06,92_WKD,1008277,WEST TRANSFER: VIA MADISON COLLEGE: VIA TOKAY,1,West Transfer,193032,56143,xt6,D,44700,1,1
9194,06,92_WKD,1008263,WEST TRANSFER: VIA HAYES: VIA MINERAL POINT,1,West Transfer,192746,56148,hm6,D,46320,1,1
9194,06,92_WKD,1008278,WEST TRANSFER: VIA MADISON COLLEGE: VIA TOKAY,1,West Transfer,194184,56143,xt6,D,48300,1,1
9194,06,92_WKD,1008262,WEST TRANSFER: VIA HAYES: VIA MINERAL POINT,1,West Transfer,194190,56148,hm6,D,49920,1,1
9194,06,92_WKD,1008279,WEST TRANSFER: VIA MADISON COLLEGE: VIA TOKAY,1,West Transfer,194183,56143,xt6,D,51900,1,1
9194,06,92_WKD,1008261,WEST TRANSFER: VIA HAYES: VIA MINERAL POINT,1,West Transfer,194185,56148,hm6,D,53520,1,1
9194,06,92_WKD,1008280,WEST TRANSFER: VIA MADISON COLLEGE: VIA TOKAY,1,West Transfer,194182,56143,xt6,D,55500,1,1
9194,06,92_WKD,1008260,WEST TRANSFER: VIA HAYES: VIA MINERAL POINT,1,West Transfer,192896,56148,hm6,D,57120,1,1
9194,06,92_WKD,1008281,WEST TRANSFER: VIA MADISON COLLEGE: VIA TOKAY,1,West Transfer,193034,56143,xt6,D,59100,1,1
9194,06,92_WKD,1008259,WEST TRANSFER: VIA HAYES: VIA MINERAL POINT,1,West Transfer,194184,56148,hm6,D,60720,1,1
9194,06,92_WKD,1008282,WEST TRANSFER: VIA MADISON COLLEGE: VIA TOKAY,1,West Transfer,194186,56143,xt6,D,62700,1,1
9194,06,92_WKD,1008258,WEST TRANSFER: VIA HAYES: VIA MINERAL POINT,1,West Transfer,194183,56148,hm6,D,64320,1,1
9194,06,92_WKD,1008283,WEST TRANSFER: VIA MADISON COLLEGE: VIA TOKAY,1,West Transfer,194185,56143,xt6,D,66300,1,1
9194,06,92_WKD,1008257,WEST TRANSFER: VIA HAYES: VIA MINERAL POINT,1,West Transfer,194182,56148,hm6,D,67920,1,1
9194,06,92_WKD,1008284,WEST TRANSFER: VIA MADISON COLLEGE: VIA TOKAY,1,West Transfer,192896,56143,xt6,D,69900,1,1
9194,06,92_WKD,1008256,WEST TRANSFER: VIA HAYES: VIA MINERAL POINT,1,West Transfer,193034,56148,hm6,D,71520,1,1
9194,06,92_WKD,1008285,WEST TRANSFER: VIA MADISON COLLEGE: VIA TOKAY,1,West Transfer,194184,56143,xt6,D,73500,1,1
9194,06,92_WKD,1008255,WEST TRANSFER: VIA HAYES: VIA MINERAL POINT,1,West Transfer,194186,56148,hm6,H,75120,1,1
9194,06,92_WKD,1008286,WEST TRANSFER: VIA MADISON COLLEGE: VIA TOKAY,1,West Transfer,194183,56143,xt6,H,77100,1,1
9194,06,92_WKD,1008254,WEST TRANSFER: VIA HAYES: VIA MINERAL POINT,1,West Transfer,194185,56148,hm6,H,78720,1,1
9194,06,92_WKD,1008288,CAPITOL SQUARE,1,West Transfer,192896,56141,q6,H,81600,1,1
9033,07,92_WKD,1008901,EAST TRANSFER: VIA MONROE,0,East Transfer,194187,55199,7eM,W,19920,1,1
9033,07,92_WKD,1008902,EAST TRANSFER: VIA MONROE,0,East Transfer,193187,55199,7eM,W,21600,1,1
9033,07,92_WKD,1008603,EAST TRANSFER: VIA MONROE,0,East Transfer,194267,55199,7eM,D,23220,1,1
9033,07,92_WKD,1008587,EAST TRANSFER: VIA MONROE,0,East Transfer,194262,55199,7eM,D,25020,1,1
9033,07,92_WKD,1008602,EAST TRANSFER: VIA MONROE,0,East Transfer,194266,55199,7eM,D,26820,1,1
9033,07,92_WKD,1008586,EAST TRANSFER: VIA MONROE,0,East Transfer,194264,55199,7eM,D,28620,1,1
9033,07,92_WKD,1008601,EAST TRANSFER: VIA MONROE,0,East Transfer,194269,55199,7eM,D,30420,1,1
9033,07,92_WKD,1008585,EAST TRANSFER: VIA MONROE,0,East Transfer,194263,55199,7eM,D,32220,1,1
9033,07,92_WKD,1008600,EAST TRANSFER: VIA MONROE,0,East Transfer,194192,55199,7eM,D,34020,1,1
9033,07,92_WKD,1008584,EAST TRANSFER: VIA MONROE,0,East Transfer,194267,55199,7eM,D,35820,1,1
9033,07,92_WKD,1008599,EAST TRANSFER: VIA MONROE,0,East Transfer,194262,55199,7eM,D,37620,1,1
9033,07,92_WKD,1008583,EAST TRANSFER: VIA MONROE,0,East Transfer,194266,55199,7eM,D,39420,1,1
9033,07,92_WKD,1008598,EAST TRANSFER: VIA MONROE,0,East Transfer,194264,55199,7eM,D,41220,1,1
9033,07,92_WKD,1008582,EAST TRANSFER: VIA MONROE,0,East Transfer,194269,55199,7eM,D,43020,1,1
9033,07,92_WKD,1008597,EAST TRANSFER: VIA MONROE,0,East Transfer,194263,55199,7eM,D,44820,1,1
9033,07,92_WKD,1008581,EAST TRANSFER: VIA MONROE,0,East Transfer,194192,55199,7eM,D,46620,1,1
9033,07,92_WKD,1008596,EAST TRANSFER: VIA MONROE,0,East Transfer,194267,55199,7eM,D,48420,1,1
9033,07,92_WKD,1008580,EAST TRANSFER: VIA MONROE,0,East Transfer,194262,55199,7eM,D,50220,1,1
9033,07,92_WKD,1008595,EAST TRANSFER: VIA MONROE,0,East Transfer,194499,55199,7eM,D,52020,1,1
9033,07,92_WKD,1008579,EAST TRANSFER: VIA MONROE,0,East Transfer,194504,55199,7eM,D,53820,1,1
9033,07,92_WKD,1008594,EAST TRANSFER: VIA MONROE,0,East Transfer,194503,55199,7eM,D,55620,1,1
9033,07,92_WKD,1008578,EAST TRANSFER: VIA MONROE,0,East Transfer,194501,55199,7eM,D,57420,1,1
9033,07,92_WKD,1008593,EAST TRANSFER: VIA MONROE,0,East Transfer,194500,55199,7eM,D,59220,1,1
9033,07,92_WKD,1008577,EAST TRANSFER: VIA MONROE,0,East Transfer,194502,55199,7eM,D,61020,1,1
9033,07,92_WKD,1008592,EAST TRANSFER: VIA MONROE,0,East Transfer,194498,55199,7eM,D,62820,1,1
9033,07,92_WKD,1008576,EAST TRANSFER: VIA MONROE,0,East Transfer,194499,55199,7eM,D,64680,1,1
9033,07,92_WKD,1008591,EAST TRANSFER: VIA MONROE,0,East Transfer,194504,55199,7eM,D,66480,1,1
9033,07,92_WKD,1008575,EAST TRANSFER: VIA MONROE,0,East Transfer,194503,55199,7eM,D,68280,1,1
9033,07,92_WKD,1008590,EAST TRANSFER: VIA MONROE,0,East Transfer,194501,55199,7eM,D,70080,1,1
9033,07,92_WKD,1008574,EAST TRANSFER: VIA MONROE,0,East Transfer,194500,55199,7eM,D,71880,1,1
9033,07,92_WKD,1008589,EAST TRANSFER: VIA MONROE,0,East Transfer,194502,55199,7eM,D,73680,1,1
9033,07,92_WKD,1008573,EAST TRANSFER: VIA MONROE,0,East Transfer,194498,55199,7eM,H,75480,1,1
9033,07,92_WKD,1008588,EAST TRANSFER: VIA MONROE,0,East Transfer,194506,55199,7eM,H,77280,1,1
9033,07,92_WKD,1008572,EAST TRANSFER: VIA MONROE,0,East Transfer,194499,55199,7eM,H,79080,1,1
9033,07,92_WKD,1008571,EAST TRANSFER: VIA MONROE,0,East Transfer,194504,55199,7eM,H,80880,1,1
9033,07,92_WKD,1008904,WEST TRANSFER: VIA MONROE,1,West Transfer,194151,55201,7wM,W,18900,1,1
9033,07,92_WKD,1008903,WEST TRANSFER: VIA MONROE,1,West Transfer,194266,55201,7wM,W,20700,1,1
9033,07,92_WKD,1008636,WEST TRANSFER: VIA MONROE,1,West Transfer,194264,55201,7wM,D,22320,1,1
9033,07,92_WKD,1008619,WEST TRANSFER: VIA MONROE,1,West Transfer,194269,55201,7wM,D,24120,1,1
9033,07,92_WKD,1008635,WEST TRANSFER: VIA MONROE,1,West Transfer,194263,55201,7wM,D,25920,1,1
9033,07,92_WKD,1008618,WEST TRANSFER: VIA MONROE,1,West Transfer,194051,55201,7wM,D,27720,1,1
9033,07,92_WKD,1008634,WEST TRANSFER: VIA MONROE,1,West Transfer,194267,55201,7wM,D,29520,1,1
9033,07,92_WKD,1008617,WEST TRANSFER: VIA MONROE,1,West Transfer,194262,55201,7wM,D,31320,1,1
9033,07,92_WKD,1008633,WEST TRANSFER: VIA MONROE,1,West Transfer,194266,55201,7wM,D,33120,1,1
9033,07,92_WKD,1008616,WEST TRANSFER: VIA MONROE,1,West Transfer,194264,55201,7wM,D,34920,1,1
9033,07,92_WKD,1008632,WEST TRANSFER: VIA MONROE,1,West Transfer,194269,55201,7wM,D,36720,1,1
9033,07,92_WKD,1008615,WEST TRANSFER: VIA MONROE,1,West Transfer,194263,55201,7wM,D,38520,1,1
9033,07,92_WKD,1008631,WEST TRANSFER: VIA MONROE,1,West Transfer,194192,55201,7wM,D,40320,1,1
9033,07,92_WKD,1008614,WEST TRANSFER: VIA MONROE,1,West Transfer,194267,55201,7wM,D,42120,1,1
9033,07,92_WKD,1008630,WEST TRANSFER: VIA MONROE,1,West Transfer,194262,55201,7wM,D,43920,1,1
9033,07,92_WKD,1008613,WEST TRANSFER: VIA MONROE,1,West Transfer,194266,55201,7wM,D,45720,1,1
9033,07,92_WKD,1008629,WEST TRANSFER: VIA MONROE,1,West Transfer,194264,55201,7wM,D,47520,1,1
9033,07,92_WKD,1008612,WEST TRANSFER: VIA MONROE,1,West Transfer,194269,55201,7wM,D,49320,1,1
9033,07,92_WKD,1008628,WEST TRANSFER: VIA MONROE,1,West Transfer,194501,55201,7wM,D,51120,1,1
9033,07,92_WKD,1008611,WEST TRANSFER: VIA MONROE,1,West Transfer,194192,55201,7wM,D,52920,1,1
9033,07,92_WKD,1008627,WEST TRANSFER: VIA MONROE,1,West Transfer,194502,55201,7wM,D,54720,1,1
9033,07,92_WKD,1008610,WEST TRANSFER: VIA MONROE,1,West Transfer,194498,55201,7wM,D,56520,1,1
9033,07,92_WKD,1008626,WEST TRANSFER: VIA MONROE,1,West Transfer,194499,55201,7wM,D,58320,1,1
9033,07,92_WKD,1008609,WEST TRANSFER: VIA MONROE,1,West Transfer,194504,55201,7wM,D,60120,1,1
9033,07,92_WKD,1008625,WEST TRANSFER: VIA MONROE,1,West Transfer,194503,55201,7wM,D,61920,1,1
9033,07,92_WKD,1008608,WEST TRANSFER: VIA MONROE,1,West Transfer,194501,55201,7wM,D,63780,1,1
9033,07,92_WKD,1008624,WEST TRANSFER: VIA MONROE,1,West Transfer,194500,55201,7wM,D,65580,1,1
9033,07,92_WKD,1008607,WEST TRANSFER: VIA MONROE,1,West Transfer,194502,55201,7wM,D,67380,1,1
9033,07,92_WKD,1008623,WEST TRANSFER: VIA MONROE,1,West Transfer,194498,55201,7wM,D,69180,1,1
9033,07,92_WKD,1008606,WEST TRANSFER: VIA MONROE,1,West Transfer,194506,55201,7wM,D,70980,1,1
9033,07,92_WKD,1008622,WEST TRANSFER: VIA MONROE,1,West Transfer,194499,55201,7wM,D,72780,1,1
9033,07,92_WKD,1008605,WEST TRANSFER: VIA MONROE,1,West Transfer,194504,55201,7wM,H,74580,1,1
9033,07,92_WKD,1008621,WEST TRANSFER: VIA MONROE,1,West Transfer,194503,55201,7wM,H,76380,1,1
9033,07,92_WKD,1008604,WEST TRANSFER: VIA MONROE,1,West Transfer,194501,55201,7wM,H,78180,1,1
9033,07,92_WKD,1008620,WEST TRANSFER: VIA MONROE,1,West Transfer,194506,55201,7wM,H,79980,1,1
9034,08,92_WKD,1008936,SPRING HARBOR,0,Spring Harbor,194420,55204,8w,W,24900,1,1
9034,08,92_WKD,1008920,SPRING HARBOR,0,Spring Harbor,194315,55204,8w,D,26700,1,1
9034,08,92_WKD,1008937,SPRING HARBOR,0,Spring Harbor,194420,55204,8w,W,28500,1,1
9034,08,92_WKD,1008919,SPRING HARBOR,0,Spring Harbor,194315,55204,8w,D,30300,1,1
9034,08,92_WKD,1008938,SPRING HARBOR,0,Spring Harbor,194420,55204,8w,W,32100,1,1
9034,08,92_WKD,1008918,SPRING HARBOR,0,Spring Harbor,194315,55204,8w,D,33900,1,1
9034,08,92_WKD,1008939,SPRING HARBOR,0,Spring Harbor,194421,55204,8w,W,35700,1,1
9034,08,92_WKD,1008917,SPRING HARBOR,0,Spring Harbor,194315,55204,8w,D,37500,1,1
9034,08,92_WKD,1008940,SPRING HARBOR,0,Spring Harbor,194421,55204,8w,W,39300,1,1
9034,08,92_WKD,1008916,SPRING HARBOR,0,Spring Harbor,194315,55204,8w,D,41100,1,1
9034,08,92_WKD,1008941,SPRING HARBOR,0,Spring Harbor,194421,55204,8w,W,42900,1,1
9034,08,92_WKD,1008915,SPRING HARBOR,0,Spring Harbor,194315,55204,8w,D,44700,1,1
9034,08,92_WKD,1008942,SPRING HARBOR,0,Spring Harbor,194421,55204,8w,W,46500,1,1
9034,08,92_WKD,1008914,SPRING HARBOR,0,Spring Harbor,194315,55204,8w,D,48300,1,1
9034,08,92_WKD,1008943,SPRING HARBOR,0,Spring Harbor,194421,55204,8w,W,50100,1,1
9034,08,92_WKD,1008913,SPRING HARBOR,0,Spring Harbor,194315,55204,8w,D,51900,1,1
9034,08,92_WKD,1008944,SPRING HARBOR,0,Spring Harbor,194421,55204,8w,W,53700,1,1
9034,08,92_WKD,1008912,SPRING HARBOR,0,Spring Harbor,194314,55204,8w,D,55500,1,1
9034,08,92_WKD,1008945,SPRING HARBOR,0,Spring Harbor,194421,55204,8w,W,57300,1,1
9034,08,92_WKD,1008911,SPRING HARBOR,0,Spring Harbor,194314,55204,8w,D,59100,1,1
9034,08,92_WKD,1008946,SPRING HARBOR,0,Spring Harbor,194421,55204,8w,W,60900,1,1
9034,08,92_WKD,1008910,SPRING HARBOR,0,Spring Harbor,194314,55204,8w,D,62700,1,1
9034,08,92_WKD,1008909,SPRING HARBOR,0,Spring Harbor,194314,55204,8w,D,66300,1,1
9034,08,92_WKD,1008908,SPRING HARBOR,0,Spring Harbor,194314,55204,8w,D,69900,1,1
9034,08,92_WKD,1008907,SPRING HARBOR,0,Spring Harbor,194314,55204,8w,D,73500,1,1
9034,08,92_WKD,1008906,SPRING HARBOR,0,Spring Harbor,194314,55204,8w,D,77100,1,1
9034,08,92_WKD,1008905,SPRING HARBOR,0,Spring Harbor,194314,55203,8pi,H,80700,1,1
9034,08,92_WKD,1008947,CAPITOL SQUARE,1,Capitol Square,194420,55205,8e,W,26700,1,1
9034,08,92_WKD,1008935,CAPITOL SQUARE,1,Capitol Square,194315,55205,8e,D,28500,1,1
9034,08,92_WKD,1008948,CAPITOL SQUARE,1,Capitol Square,194420,55205,8e,W,30300,1,1
9034,08,92_WKD,1008934,CAPITOL SQUARE,1,Capitol Square,194315,55205,8e,D,32100,1,1
9034,08,92_WKD,1008949,CAPITOL SQUARE,1,Capitol Square,194420,55205,8e,W,33900,1,1
9034,08,92_WKD,1008933,CAPITOL SQUARE,1,Capitol Square,194315,55205,8e,D,35700,1,1
9034,08,92_WKD,1008950,CAPITOL SQUARE,1,Capitol Square,194421,55205,8e,W,37500,1,1
9034,08,92_WKD,1008932,CAPITOL SQUARE,1,Capitol Square,194315,55205,8e,D,39300,1,1
9034,08,92_WKD,1008951,CAPITOL SQUARE,1,Capitol Square,194421,55205,8e,W,41100,1,1
9034,08,92_WKD,1008931,CAPITOL SQUARE,1,Capitol Square,194315,55205,8e,D,42900,1,1
9034,08,92_WKD,1008952,CAPITOL SQUARE,1,Capitol Square,194421,55205,8e,W,44700,1,1
9034,08,92_WKD,1008930,CAPITOL SQUARE,1,Capitol Square,194315,55205,8e,D,46500,1,1
9034,08,92_WKD,1008953,CAPITOL SQUARE,1,Capitol Square,194421,55205,8e,W,48300,1,1
9034,08,92_WKD,1008929,CAPITOL SQUARE,1,Capitol Square,194315,55205,8e,D,50100,1,1
9034,08,92_WKD,1008954,CAPITOL SQUARE,1,Capitol Square,194421,55205,8e,W,51900,1,1
9034,08,92_WKD,1008928,CAPITOL SQUARE,1,Capitol Square,194315,55205,8e,D,53700,1,1
9034,08,92_WKD,1008955,CAPITOL SQUARE,1,Capitol Square,194421,55205,8e,W,55500,1,1
9034,08,92_WKD,1008927,CAPITOL SQUARE,1,Capitol Square,194314,55205,8e,D,57300,1,1
9034,08,92_WKD,1008956,CAPITOL SQUARE,1,Capitol Square,194421,55205,8e,W,59100,1,1
9034,08,92_WKD,1008926,CAPITOL SQUARE,1,Capitol Square,194314,55205,8e,D,60900,1,1
9034,08,92_WKD,1008957,CAPITOL SQUARE,1,Capitol Square,194421,55205,8e,W,62700,1,1
9034,08,92_WKD,1008925,CAPITOL SQUARE,1,Capitol Square,194314,55205,8e,D,64500,1,1
9034,08,92_WKD,1008924,CAPITOL SQUARE,1,Capitol Square,194314,55205,8e,D,68100,1,1
9034,08,92_WKD,1008923,CAPITOL SQUARE,1,Capitol Square,194314,55205,8e,D,71700,1,1
9034,08,92_WKD,1008922,CAPITOL SQUARE,1,Capitol Square,194314,55205,8e,D,75300,1,1
9034,08,92_WKD,1008921,CAPITOL SQUARE,1,Capitol Square,194314,55205,8e,H,78900,1,1
9035,10,92_WKD,1009351,UNION CORNERS: VIA U.W. HOSPITAL: VIA JENIFER,0,Union Corners,194371,55220,+HJe,W,23460,1,1
9035,10,92_WKD,1009352,UNION CORNERS: VIA CAMPUS: VIA JOHNSON,0,Union Corners,194374,55215,+CG,W,24360,1,1
9035,10,92_WKD,1009353,UNION CORNERS: VIA U.W. HOSPITAL: VIA JENIFER,0,Union Corners,194369,55220,+HJe,W,25260,1,1
9035,10,92_WKD,1009366,UNION CORNERS: VIA CAMPUS: VIA JOHNSON,0,Union Corners,194372,55215,+CG,W,26160,1,1
9035,10,92_WKD,1009367,UNION CORNERS: VIA U.W. HOSPITAL: VIA JENIFER,0,Union Corners,194373,55220,+HJe,W,27060,1,1
9035,10,92_WKD,1009368,UNION CORNERS: VIA CAMPUS: VIA JOHNSON,0,Union Corners,194370,55215,+CG,W,27960,1,1
9035,10,92_WKD,1009369,UNION CORNERS: VIA U.W. HOSPITAL: VIA JENIFER,0,Union Corners,194371,55220,+HJe,W,28860,1,1
9035,10,92_WKD,1009362,UNION CORNERS: VIA CAMPUS: VIA JOHNSON,0,Union Corners,194374,55215,+CG,W,29760,1,1
9035,10,92_WKD,1009363,UNION CORNERS: VIA U.W. HOSPITAL: VIA JENIFER,0,Union Corners,194369,55220,+HJe,W,30660,1,1
9035,10,92_WKD,1009364,UNION CORNERS: VIA CAMPUS: VIA JOHNSON,0,Union Corners,194372,55215,+CG,W,31560,1,1
9035,10,92_WKD,1009365,UNION CORNERS: VIA U.W. HOSPITAL: VIA JENIFER,0,Union Corners,194373,55220,+HJe,W,32460,1,1
9035,10,92_WKD,1009358,UNION CORNERS: VIA CAMPUS: VIA JOHNSON,0,Union Corners,194370,55215,+CG,W,33360,1,1
9035,10,92_WKD,1009359,UNION CORNERS: VIA U.W. HOSPITAL: VIA JENIFER,0,Union Corners,194371,55220,+HJe,W,34260,1,1
9035,10,92_WKD,1009360,UNION CORNERS: VIA CAMPUS: VIA JOHNSON,0,Union Corners,194374,55215,+CG,W,35160,1,1
9035,10,92_WKD,1009361,UNION CORNERS: VIA U.W. HOSPITAL: VIA JENIFER,0,Union Corners,194369,55220,+HJe,W,36060,1,1
9035,10,92_WKD,1009370,UNION CORNERS: VIA CAMPUS: VIA JOHNSON,0,Union Corners,194372,55215,+CG,W,36960,1,1
9035,10,92_WKD,1009371,UNION CORNERS: VIA U.W. HOSPITAL: VIA JENIFER,0,Union Corners,194373,55220,+HJe,W,37860,1,1
9035,10,92_WKD,1009372,UNION CORNERS: VIA CAMPUS: VIA JOHNSON,0,Union Corners,194370,55215,+CG,W,38760,1,1
9035,10,92_WKD,1009373,UNION CORNERS: VIA U.W. HOSPITAL: VIA JENIFER,0,Union Corners,194377,55220,+HJe,W,39660,1,1
9035,10,92_WKD,1009374,UNION CORNERS: VIA CAMPUS: VIA JOHNSON,0,Union Corners,194380,55215,+CG,W,40560,1,1
9035,10,92_WKD,1009375,UNION CORNERS: VIA U.W. HOSPITAL: VIA JENIFER,0,Union Corners,194369,55220,+HJe,W,41460,1,1
9035,10,92_WKD,1009376,UNION CORNERS: VIA CAMPUS: VIA JOHNSON,0,Union Corners,194372,55215,+CG,W,42360,1,1
9035,10,92_WKD,1009377,UNION CORNERS: VIA U.W. HOSPITAL: VIA JENIFER,0,Union Corners,194379,55220,+HJe,W,43260,1,1
9035,10,92_WKD,1009378,UNION CORNERS: VIA CAMPUS: VIA JOHNSON,0,Union Corners,194370,55215,+CG,W,44160,1,1
9035,10,92_WKD,1009379,UNION CORNERS: VIA U.W. HOSPITAL: VIA JENIFER,0,Union Corners,194377,55220,+HJe,W,45060,1,1
9035,10,92_WKD,1009380,UNION CORNERS: VIA CAMPUS: VIA JOHNSON,0,Union Corners,194380,55215,+CG,W,45960,1,1
9035,10,92_WKD,1009381,UNION CORNERS: VIA U.W. HOSPITAL: VIA JENIFER,0,Union Corners,194369,55220,+HJe,W,46860,1,1
9035,10,92_WKD,1009382,UNION CORNERS: VIA CAMPUS: VIA JOHNSON,0,Union Corners,194372,55215,+CG,W,47760,1,1
9035,10,92_WKD,1009383,UNION CORNERS: VIA U.W. HOSPITAL: VIA JENIFER,0,Union Corners,194379,55220,+HJe,W,48660,1,1
9035,10,92_WKD,1009384,UNION CORNERS: VIA CAMPUS: VIA JOHNSON,0,Union Corners,194370,55215,+CG,W,49560,1,1
9035,10,92_WKD,1009385,UNION CORNERS: VIA U.W. HOSPITAL: VIA JENIFER,0,Union Corners,194377,55220,+HJe,W,50460,1,1
9035,10,92_WKD,1009354,UNION CORNERS: VIA CAMPUS: VIA JOHNSON,0,Union Corners,194380,55215,+CG,W,51360,1,1
9035,10,92_WKD,1009355,UNION CORNERS: VIA U.W. HOSPITAL: VIA JENIFER,0,Union Corners,194375,55220,+HJe,W,52260,1,1
9035,10,92_WKD,1009356,UNION CORNERS: VIA CAMPUS: VIA JOHNSON,0,Union Corners,194378,55215,+CG,W,53160,1,1
9035,10,92_WKD,1009357,UNION CORNERS: VIA U.W. HOSPITAL: VIA JENIFER,0,Union Corners,194379,55220,+HJe,W,54060,1,1
9035,10,92_WKD,984904,UNION CORNERS: VIA CAMPUS: VIA JOHNSON,0,Union Corners,194376,55215,+CG,W,54960,1,1
9035,10,92_WKD,984870,UNION CORNERS: VIA U.W. HOSPITAL: VIA JENIFER,0,Union Corners,194377,55220,+HJe,W,55860,1,1
9035,10,92_WKD,984905,UNION CORNERS: VIA CAMPUS: VIA JOHNSON,0,Union Corners,194380,55215,+CG,W,56760,1,1
9035,10,92_WKD,984929,UNION CORNERS: VIA U.W. HOSPITAL: VIA JENIFER,0,Union Corners,194375,55220,+HJe,W,57660,1,1
9035,10,92_WKD,984906,UNION CORNERS: VIA CAMPUS: VIA JOHNSON,0,Union Corners,194378,55215,+CG,W,58560,1,1
9035,10,92_WKD,984874,UNION CORNERS: VIA U.W. HOSPITAL: VIA JENIFER,0,Union Corners,194379,55220,+HJe,W,59460,1,1
9035,10,92_WKD,984907,UNION CORNERS: VIA CAMPUS: VIA JOHNSON,0,Union Corners,194376,55215,+CG,W,60360,1,1
9035,10,92_WKD,984899,UNION CORNERS: VIA U.W. HOSPITAL: VIA JENIFER,0,Union Corners,194377,55220,+HJe,W,61260,1,1
9035,10,92_WKD,984908,UNION CORNERS: VIA CAMPUS: VIA JOHNSON,0,Union Corners,194380,55215,+CG,W,62160,1,1
9035,10,92_WKD,984900,UNION CORNERS: VIA U.W. HOSPITAL: VIA JENIFER,0,Union Corners,194375,55220,+HJe,W,63060,1,1
9035,10,92_WKD,984909,UNION CORNERS: VIA CAMPUS: VIA JOHNSON,0,Union Corners,194378,55215,+CG,W,63960,1,1
9035,10,92_WKD,984901,UNION CORNERS: VIA U.W. HOSPITAL: VIA JENIFER,0,Union Corners,194379,55220,+HJe,W,64860,1,1
9035,10,92_WKD,1009421,UNIVERSITY ROW: VIA JENIFER: VIA U.W. HOSPITAL,1,University Row,194374,55228,jh+,W,21420,1,1
9035,10,92_WKD,1009399,UNIVERSITY ROW: VIA JOHNSON: VIA CAMPUS,1,University Row,194369,55235,gc+,W,22620,1,1
9035,10,92_WKD,1009400,UNIVERSITY ROW: VIA JENIFER: VIA U.W. HOSPITAL,1,University Row,194372,55228,jh+,W,23220,1,1
9035,10,92_WKD,1009401,UNIVERSITY ROW: VIA JOHNSON: VIA CAMPUS,1,University Row,194373,55235,gc+,W,24420,1,1
9035,10,92_WKD,1009402,UNIVERSITY ROW: VIA JENIFER: VIA U.W. HOSPITAL,1,University Row,194370,55228,jh+,W,25020,1,1
9035,10,92_WKD,1009398,UNIVERSITY ROW: VIA JOHNSON: VIA CAMPUS,1,University Row,194371,55235,gc+,W,26220,1,1
9035,10,92_WKD,1009386,UNIVERSITY ROW: VIA JENIFER: VIA U.W. HOSPITAL,1,University Row,194374,55228,jh+,W,26820,1,1
9035,10,92_WKD,1009387,UNIVERSITY ROW: VIA JOHNSON: VIA CAMPUS,1,University Row,194369,55235,gc+,W,28020,1,1
9035,10,92_WKD,1009388,UNIVERSITY ROW: VIA JENIFER: VIA U.W. HOSPITAL,1,University Row,194372,55228,jh+,W,28620,1,1
9035,10,92_WKD,1009389,UNIVERSITY ROW: VIA JOHNSON: VIA CAMPUS,1,University Row,194373,55235,gc+,W,29820,1,1
9035,10,92_WKD,1009390,UNIVERSITY ROW: VIA JENIFER: VIA U.W. HOSPITAL,1,University Row,194370,55228,jh+,W,30420,1,1
9035,10,92_WKD,1009391,UNIVERSITY ROW: VIA JOHNSON: VIA CAMPUS,1,University Row,194371,55235,gc+,W,31620,1,1
9035,10,92_WKD,1009392,UNIVERSITY ROW: VIA JENIFER: VIA U.W. HOSPITAL,1,University Row,194374,55228,jh+,W,32220,1,1
9035,10,92_WKD,1009393,UNIVERSITY ROW: VIA JOHNSON: VIA CAMPUS,1,University Row,194369,55235,gc+,W,33420,1,1
9035,10,92_WKD,1009394,UNIVERSITY ROW: VIA JENIFER: VIA U.W. HOSPITAL,1,University Row,194372,55228,jh+,W,34020,1,1
9035,10,92_WKD,1009395,UNIVERSITY ROW: VIA JOHNSON: VIA CAMPUS,1,University Row,194373,55235,gc+,W,35220,1,1
9035,10,92_WKD,1009396,UNIVERSITY ROW: VIA JENIFER: VIA U.W. HOSPITAL,1,University Row,194370,55228,jh+,W,35820,1,1
